[00:10.300 --> 00:15.520]  Gavin will be here in 20 seconds, so if there's anything derogatory you want to say about him.
[01:04:52.700 --> 01:04:55.940]  So I think that YouTube, we just kind of have to like throw out.
[01:04:56.900 --> 01:04:58.080]  Gavin definitely didn't win.
[01:04:58.320 --> 01:04:59.260]  Yeah, I'll be honest.
[01:04:59.380 --> 01:05:00.680]  I, I don't agree with that.
[01:05:00.780 --> 01:05:02.260]  I was taking the piss mostly.
[01:05:02.600 --> 01:05:08.500]  Uh, one of them, one of them I pivoted to, to staples because everyone was saying staple so much.
[01:05:08.540 --> 01:05:11.460]  And the other one I picked an escalator.
[01:05:12.420 --> 01:05:12.860]  So...
[01:05:12.860 --> 01:05:16.700]  I'd go as far as saying that this puts crack rock under review once again.
[01:05:16.700 --> 01:05:18.720]  No, no, not again.
[01:05:19.180 --> 01:05:20.080]  I stand by crack rock.
[01:05:20.400 --> 01:05:21.200]  That's ridiculous.
[01:05:22.780 --> 01:05:24.380]  Look at this, look at this YouTube one.
[01:05:24.720 --> 01:05:25.960]  Is that, that's on YouTube you said?
[01:05:26.440 --> 01:05:27.180]  Yeah, yes.
[01:05:27.200 --> 01:05:28.220]  Look at Andrew's score.
[01:05:28.660 --> 01:05:29.120]  Oh, yeah.
[01:05:29.320 --> 01:05:30.060]  They don't know himself.
[01:05:30.400 --> 01:05:30.840]  All time low.
[01:05:31.940 --> 01:05:32.900]  They don't respect us.
[01:05:32.920 --> 01:05:37.120]  I think that, I think the other places are a little bit more on the up and up.
[01:05:37.220 --> 01:05:39.180]  I feel YouTube is a vindictive place.
[01:05:42.920 --> 01:05:44.560]  I love these drafts.
[01:05:44.860 --> 01:05:46.000]  We, we do need to wrap up.
[01:05:46.000 --> 01:05:46.720]  We do need to wrap up.
[01:05:46.720 --> 01:05:47.140]  Yeah, yeah.
[01:05:48.540 --> 01:05:52.380]  Let's, let's go ahead and, let's go ahead and put this thing out of its misery.
[01:05:53.580 --> 01:05:55.420]  And put a bullet right in its head.
[01:05:56.400 --> 01:06:00.620]  So that it can be reborn next week as another funny podcast that you guys will love.
[01:06:00.660 --> 01:06:03.240]  That we can then kill again and then complete the cycle forever.
[01:06:04.160 --> 01:06:08.260]  I'm gonna leave you guys with a little bit of a, with a, something to think about.
[01:06:08.380 --> 01:06:09.720]  A little life hack, if you will.
[01:06:09.820 --> 01:06:14.240]  This comes in from my fiance who invented this life hack last week.
[01:06:14.240 --> 01:06:18.780]  If you are ever in desire of drinking an ice cold soda.
[01:06:19.460 --> 01:06:22.740]  And you don't want it to be slippery and you don't have a koozie readily available.
[01:06:23.360 --> 01:06:29.360]  My fiance figured out that you can use a rubber band around your soda and it works just as well.
[01:06:31.740 --> 01:06:32.480]  There you go.
[01:06:32.660 --> 01:06:34.280]  Like a thick rubber band around your soda.
[01:06:34.820 --> 01:06:36.100]  It won't slip out of your hands.
[01:06:36.540 --> 01:06:38.260]  You can, you can grip, you can grip it really well.
[01:06:38.400 --> 01:06:39.000]  It's still cold.
[01:06:39.120 --> 01:06:42.360]  It doesn't, it doesn't take the, it doesn't take the, the freezy temperatures away.
[01:06:42.360 --> 01:06:44.260]  Nothing will do that except for a koozie.
[01:06:44.400 --> 01:06:47.860]  But it, uh, it will keep you from, keep it from slipping out of your hands.
[01:06:48.000 --> 01:06:48.640]  There you go.
[01:06:49.140 --> 01:06:50.740]  An extra small koozie.
[01:06:51.260 --> 01:06:54.700]  Rubber bands as a, rubber bands as a, as a koozie.
[01:06:55.160 --> 01:06:59.820]  And, uh, go ahead and tell everybody you've ever met about the F*** Face Podcast.
[01:07:00.300 --> 01:07:05.820]  As a matter of fact, uh, back in the, back in a long time ago, fans of the Howard Stern Show.
[01:07:06.140 --> 01:07:10.800]  They would stand outside of the busy street corners with giant sandwich boards saying listen to the Howard Stern Show.
[01:07:10.800 --> 01:07:12.180]  And I'm not saying you should do that.
[01:07:12.520 --> 01:07:15.480]  He gets enough publicity, but, uh, you know, something to consider.
[01:07:15.820 --> 01:07:16.880]  We'll see you next time.
[01:07:17.700 --> 01:07:21.680]  Hey guys, Major League Fan Jack here with a look at next week's episode of F*** Face.
[01:07:21.920 --> 01:07:25.680]  The guys are running behind again on recording, so here's some guesses for next week's episode.
[01:07:26.200 --> 01:07:27.720]  It's the official back off.
[01:07:28.120 --> 01:07:29.780]  Panton has had it with Cosmic Crisp.
[01:07:30.300 --> 01:07:31.460]  Geoff applied at the mall.
[01:07:31.960 --> 01:07:33.860]  Gavin debuts another alter ego.
[01:07:34.320 --> 01:07:36.160]  The boys solve the debt limit crisis.
[01:07:36.620 --> 01:07:39.020]  And once again, Andrew does not eat the pencil.
[01:07:39.020 --> 01:07:42.260]  All that and more on next week's episode of F*** Face.
