[00:00.560 --> 00:02.980]  This podcast is brought to you by Carvana.
[55:12.860 --> 55:13.520]  It's gross.
[55:15.500 --> 55:17.180]  Okay. You know how I
[55:17.180 --> 55:18.800]  blow dry myself dry now
[55:18.800 --> 55:20.660]  when I get out of the shower, like the balls of my butt and stuff?
[55:20.960 --> 55:22.560]  I had a fart in the chamber the other day
[55:22.560 --> 55:24.600]  and so I was like, I've never farted
[55:24.600 --> 55:27.060]  into a blow dryer before. I was already blow drying my butt dry.
[55:27.240 --> 55:28.240]  So I farted into it.
[55:28.300 --> 55:30.360]  It immediately baked it and it became
[55:30.360 --> 55:32.940]  three times worse, the smell. It was hideous.
[55:33.100 --> 55:34.440]  Oh, so it actually changed the aroma.
[55:34.620 --> 55:36.180]  It's like a bathtub fart.
[55:36.300 --> 55:38.740]  Yeah, yeah. It was like, it added a level of
[55:38.740 --> 55:40.540]  spice and depth to the
[55:40.540 --> 55:41.860]  fart that
[55:42.280 --> 55:44.480]  just was new to me. I just, you don't
[55:44.480 --> 55:46.300]  think you can experience body smells
[55:46.300 --> 55:48.560]  from your own body in a different way this late
[55:48.560 --> 55:49.400]  in life. And I was
[55:49.980 --> 55:51.420]  I was excited to find out that
[55:51.420 --> 55:53.500]  there are still things that we can do to ourselves that are
[55:53.500 --> 55:55.400]  interesting and new. Do you get all dried
[55:55.400 --> 55:57.480]  out from blow drying your entire body? Do you have
[55:57.480 --> 55:59.140]  like dry skin now? Absolutely not.
[55:59.380 --> 56:00.900]  Huh. No, not at all. That's ridiculous.
[56:01.280 --> 56:03.420]  I'd think he'd be less flaky, would be
[56:03.420 --> 56:05.580]  my guess. Less flaky? I think so.
[56:05.760 --> 56:07.340]  I think he would be, I think it would be good
[56:07.340 --> 56:09.080]  for the ski. Got a lot of air.
[56:09.780 --> 56:11.480]  Pressurized air. Knock the flakes
[56:11.480 --> 56:13.620]  off. Yeah, but I feel like it would create
[56:13.620 --> 56:15.400]  flakes. Well, I don't know that it would
[56:15.400 --> 56:17.140]  create flakes, but I do think that
[56:17.140 --> 56:19.220]  Andrew is missing out on the
[56:19.220 --> 56:21.120]  idea that a towel acts as an
[56:21.120 --> 56:23.240]  astringent and probably like sloughs
[56:23.240 --> 56:25.320]  off more dead skin than you would blow
[56:25.320 --> 56:27.040]  off with a blow dryer. No, that's fair.
[56:27.120 --> 56:29.100]  Like the friction of the towel. That's a good point.
[56:29.200 --> 56:31.040]  Andrew, are you a passive dryer or
[56:31.040 --> 56:32.920]  an active one? I don't know what that means.
[56:33.140 --> 56:34.860]  What do you mean by that? Like you get out of the shower,
[56:35.340 --> 56:37.000]  do you get the towel and just go to town
[56:37.000 --> 56:38.980]  rubbing it all in everywhere or do you just sort of wrap
[56:38.980 --> 56:41.200]  yourself and drip it dry? Oh, no.
[56:41.360 --> 56:43.060]  We're getting everywhere. Absolutely
[56:43.060 --> 56:45.140]  not. No. I don't want to drip
[56:45.140 --> 56:47.320]  dry. It's terrible. So you're just immediately
[56:47.320 --> 56:48.980]  out of the bathroom. Yeah.
[56:49.120 --> 56:50.660]  As soon as I get out, towel,
[56:51.060 --> 56:53.100]  and then immediately toweling off. We're getting aggressive
[56:53.100 --> 56:55.240]  with the towel. Something that happens to
[56:55.240 --> 56:57.080]  me a surprising amount of times, though.
[56:57.400 --> 56:59.160]  I don't know what it is. Maybe this is just a me
[56:59.160 --> 57:00.460]  problem. I have a feeling it is.
[57:00.980 --> 57:03.360]  Do you ever just forget to like dry your ass?
[57:05.800 --> 57:07.120]  For some reason, I
[57:07.120 --> 57:09.180]  completely miss the ass and then I'll go
[57:09.180 --> 57:11.160]  to put on like underwear and it'll be wet
[57:11.160 --> 57:13.200]  and it'll be gross and I have to take it off. I have to do a
[57:13.200 --> 57:15.020]  re-dry because I just miss that area.
[57:15.820 --> 57:17.280]  If you start
[57:17.280 --> 57:18.800]  blow-drying your body,
[57:19.040 --> 57:21.320]  you'll never have that happen again. I'm telling
[57:21.320 --> 57:22.720]  you. I might have to invest.
[57:23.160 --> 57:25.260]  Gentle warm air up your butthole
[57:25.260 --> 57:27.380]  and on your taint is one of the best pleasures
[57:27.380 --> 57:29.340]  in life. It's like one of the things that makes it great
[57:29.340 --> 57:31.200]  to be a guy, I think. And once
[57:31.200 --> 57:33.140]  you experience it, you will look forward to
[57:33.140 --> 57:34.380]  showers because of
[57:34.380 --> 57:36.920]  what you get to do after. Do I need...
[57:36.920 --> 57:38.900]  Oh, I mean, Andrew, I got a waffle maker.
[57:39.420 --> 57:40.960]  Oh, shit! You get a blow dryer
[57:40.960 --> 57:42.960]  because at Christmas, I couldn't talk about it
[57:42.960 --> 57:45.020]  at the time. Way back in the day when we were talking
[57:45.020 --> 57:46.920]  about it and you were like, you need to get one and I was like, I need to
[57:46.920 --> 57:48.760]  find the right one. I bought Emily that day
[57:48.760 --> 57:50.900]  a Spider-Man waffle maker. I was just waiting for it to come to me.
[57:52.160 --> 57:52.860]  It makes like
[57:52.860 --> 57:54.760]  spiderweb waffles. It's fucking awesome.
[57:54.980 --> 57:56.800]  You haven't left any mix in a plastic
[57:56.800 --> 57:58.860]  bowl? No, I didn't do any of that gross stuff.
[57:59.240 --> 58:01.040]  So, do you think your pleasure from blow-drying
[58:01.040 --> 58:02.880]  your nuts and back and ass
[58:02.880 --> 58:04.800]  and all that stuff, if you got three pieces of wood,
[58:04.900 --> 58:06.980]  cut like two holes in each piece, mounted
[58:07.860 --> 58:09.060]  six blow-dryers,
[58:09.060 --> 58:10.700]  do you think that would increase
[58:10.700 --> 58:13.360]  the enjoyment you get out of that with more blow-dryers
[58:13.360 --> 58:15.120]  or do you think one is enough? I think
[58:15.120 --> 58:17.040]  it might, I mean, it would be
[58:17.040 --> 58:19.080]  super efficient, right? Like you'd be
[58:19.080 --> 58:21.160]  done faster and it might be
[58:21.160 --> 58:22.940]  fun to have like the whole body
[58:22.940 --> 58:24.940]  experience all at once. Yeah. But
[58:24.940 --> 58:26.940]  I think there is something nice about
[58:26.940 --> 58:29.100]  like, the older I get, the
[58:29.100 --> 58:30.880]  more I'm really starting to
[58:30.880 --> 58:32.480]  identify and
[58:33.180 --> 58:34.800]  enjoy and look forward to
[58:34.800 --> 58:36.960]  routine and just like the repetition
[58:36.960 --> 58:38.960]  of doing little things over and over again.
[58:39.340 --> 58:40.900]  Yeah, like picking up your right foot, grabbing
[58:40.900 --> 58:43.060]  the left sock. Yeah, which still
[58:43.060 --> 58:44.440]  you know, happens all the time.
[58:45.240 --> 58:46.980]  But, like, I look forward
[58:46.980 --> 58:48.820]  to standing in front of the mirror and I have a little
[58:48.820 --> 58:51.040]  routine, you know, I don't even like, it's like, it almost
[58:51.040 --> 58:52.960]  becomes like sense memory where you like, I start with my
[58:52.960 --> 58:54.900]  right underarm and then I go across my chest and then
[58:54.900 --> 58:57.020]  I do my beard a little bit. Wettest part of my
[58:57.020 --> 58:59.000]  body, 100% always the beard
[58:59.000 --> 59:00.900]  so it needs like three or four go-throughs and
[59:00.900 --> 59:02.900]  you do your hair a little bit and then let that air dry and then you
[59:02.900 --> 59:05.060]  go down your chest and then you get the balls
[59:05.060 --> 59:07.060]  and you gotta lift your dick up off the balls to get
[59:07.060 --> 59:09.340]  into that area and then you go around
[59:09.340 --> 59:11.140]  your left leg up and then lift my leg
[59:11.140 --> 59:13.080]  up a little bit to go right up in the gooch and get
[59:13.080 --> 59:15.000]  that and then I go down the back of my
[59:15.000 --> 59:17.080]  thighs, that's also nice. Warm
[59:17.080 --> 59:19.060]  air on the back of your thighs is nice. Then also
[59:19.060 --> 59:21.060]  I go up my back, the small of my back
[59:21.060 --> 59:23.280]  that tickles, that's fun, it always
[59:23.280 --> 59:24.960]  is cold and tickly, you know, and then
[59:24.960 --> 59:27.120]  you get to the shins and then I use my right hand to rub
[59:27.120 --> 59:29.220]  my shins while I use my... I'm surprised
[59:29.640 --> 59:30.960]  that... So much detail...
[59:30.960 --> 59:33.040]  the super powerful Dyson
[59:33.040 --> 59:35.200]  hair dryer doesn't have enough
[59:35.200 --> 59:36.980]  oomph to lift your penis up.
[59:37.080 --> 59:39.020]  Maybe it would have enough to lift your penis
[59:39.020 --> 59:39.480]  up.
[59:43.740 --> 59:46.200]  I like that that would be a measurement of the quality
[59:46.200 --> 59:46.840]  of the blow dryer.
[59:48.300 --> 59:49.580]  Can you levitate?
[59:51.000 --> 59:52.100]  It's got 4 inch
[59:52.100 --> 59:53.240]  penis lifting power.
[59:54.900 --> 59:56.140]  I bet I could find a hair dryer
[59:56.140 --> 59:57.760]  that could lift and suspend a penis.
[59:57.940 --> 59:59.940]  Oh, I'm sure. There's probably one on the market
[59:59.940 --> 01:00:01.660]  right now, Target, that would do it.
[01:00:01.660 --> 01:00:03.600]  You think you could just go to Target and find one?
[01:00:03.680 --> 01:00:05.680]  I don't know about that. That's a lot of force and you
[01:00:05.680 --> 01:00:07.640]  need like an angle. There's probably be an angle thing too,
[01:00:07.700 --> 01:00:09.340]  right? Like you need a good angle for it.
[01:00:09.440 --> 01:00:11.560]  Dude, I'm fucking blowing through my idea of all the stuff
[01:00:11.560 --> 01:00:12.540]  I wanted to talk about. I know.
[01:00:13.620 --> 01:00:15.620]  Can I just say real fast, before Eric tells us
[01:00:15.620 --> 01:00:17.680]  to stop? You do know, like, we have two of these.
[01:00:17.960 --> 01:00:19.700]  We don't have to get into it and make
[01:00:19.700 --> 01:00:21.380]  a whole thing out of it because I have some other stuff.
[01:00:21.900 --> 01:00:23.500]  Let me just say, I fucking hate
[01:00:23.500 --> 01:00:25.580]  computers. I hate personal computers. I hate
[01:00:25.580 --> 01:00:27.140]  PCs. I got one.
[01:00:28.020 --> 01:00:29.540]  Fucking Alfredo put a bunch of work into
[01:00:29.540 --> 01:00:31.080]  helping me pick out and order
[01:00:31.080 --> 01:00:33.400]  this awesome Origin PC and then it took
[01:00:33.400 --> 01:00:35.540]  almost three months to come in
[01:00:35.540 --> 01:00:37.500]  and then it came in in a crate
[01:00:37.500 --> 01:00:39.460]  and I had to like crowbar it out of
[01:00:39.460 --> 01:00:41.400]  the crate and set it all up and turn it on and it goes
[01:00:43.080 --> 01:00:43.520]  REEEEMMMM
[01:00:45.020 --> 01:00:45.460]  REEEEEEMMM
[01:00:45.460 --> 01:00:47.540]  and then I had to go take it
[01:00:47.540 --> 01:00:49.340]  to Alfredo for a couple days
[01:00:49.340 --> 01:00:51.600]  while Alfredo figured out that a fucking
[01:00:51.600 --> 01:00:53.560]  heat sink fan cable
[01:00:53.560 --> 01:00:55.240]  disconnected and it was overheating
[01:00:55.820 --> 01:00:57.520]  and it was a fucking
[01:00:57.520 --> 01:01:02.200]  And then, and I haven't even talked to Alfredo since because I felt so bad, shit still doesn't work right.
[01:01:02.420 --> 01:01:06.820]  And I can't join local networks because Windows 10 is a piece of shit, and I fucking hate PCs.
[01:01:07.080 --> 01:01:12.020]  So I have like four thousand dollars worth of PC set up right next to me so I can stream and so that Andrew and I
[01:01:12.020 --> 01:01:16.780]  can do like, f*** face streams if we want to do and with baseball cards and stuff and all this other nonsense so I can play
[01:01:16.780 --> 01:01:22.840]  GTA with you Gavin because the Achievement Hunter guys want me to play GTA a bunch and it's all it's just fucking
[01:01:22.840 --> 01:01:24.980]  broken money sitting at my desk.
[01:01:25.500 --> 01:01:29.220]  Fucking hate PCs, and that's f*** face. Thanks for listening.
[01:01:29.840 --> 01:01:35.740]  Wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, before you wrap up the show you brought up waffles before Geoff.
[01:01:35.900 --> 01:01:42.020]  with the waffle bar and everything. It was very dangerous and the coffee as well was a very...
[01:01:42.020 --> 01:01:43.300]  That was an intense moment.
[01:01:44.540 --> 01:01:49.220]  It's a little... some of the things of the podcast a little dangerous, high stakes,
[01:01:50.060 --> 01:01:54.120]  so I recruited, I went back, you remember when we did Fluke Face or when I did Fluke Face
[01:01:54.120 --> 01:01:58.980]  I guess and we had the other people playing as us. Yeah, it was when you did the that was the radio play
[01:01:58.980 --> 01:02:03.480]  Yeah, we took the transcript of the episode casted people in different roles
[01:02:04.200 --> 01:02:07.960]  just with like the danger of everything so I went to the company and I got a stunt double and
[01:02:08.900 --> 01:02:14.020]  Outros have been deemed too dangerous for me to do there. That's a high-risk scenario after the waffle thing
[01:02:14.020 --> 01:02:14.980]  I just got to be really safe
[01:02:14.980 --> 01:02:20.500]  So I got the fluke face me and they're gonna they're gonna fill in for the outro because it's high stakes
[01:02:20.500 --> 01:02:24.000]  It's dangerous. Is this the thing you asked Eric for where he said what color? No
[01:02:24.660 --> 01:02:31.140]  Completely different thing. I'm gonna go you guys can do the outro. It's just a little dangerous. Good luck with it. Have fun
[01:02:31.140 --> 01:02:38.800]  Sir, Andrew has joined a new discord account called a new pantin. Is this Andrew? Hello, right?
[01:02:39.160 --> 01:02:43.560]  Hi, so I'm supposed to be here to a stuntman for Andrew. Is this live?
[01:02:44.060 --> 01:02:46.920]  Is what live? I mean, I'm a real live human
[01:02:46.920 --> 01:02:52.740]  Is that what you're responding to me and the words that I say human are you is your name also Andrew?
[01:02:52.740 --> 01:02:59.380]  No, no, my name is Evan. Well, we didn't ask for your name. Okay. Why do you sound so much better than Andrew?
[01:02:59.500 --> 01:03:02.820]  Yeah, what's the deal? Hey, do you want to be on our podcast? You want to replace? Are you Canadian?
[01:03:03.720 --> 01:03:09.600]  No, I'm American. You're American you say interesting good even better import issues. Do you wear pants?
[01:03:09.940 --> 01:03:14.820]  Can we please wrap up this episode of this podcast? Can we please do the outro, please?
[01:03:15.580 --> 01:03:19.200]  Andrew Evan take take us out. Alright, so that was face
[01:03:19.720 --> 01:03:21.640]  congratulations on facing your
[01:03:22.280 --> 01:03:27.920]  Co-cast members there Andrew and I look forward to being a steady member of the cast from here on out
[01:03:29.240 --> 01:03:34.720]  It didn't sound like he did anything dangerous there. It's not dangerous at all. Yeah, why are we paying for?
[01:03:34.800 --> 01:03:37.800]  Why is this coming out of the show budget? You guys are paying me?
[01:03:39.240 --> 01:03:43.380]  Jesus Christ. All right. Well like and subscribe I guess
[01:03:44.300 --> 01:03:50.640]  Now you say I don't fucking stars leave a star leave a review leave a star the Andrew double didn't do huff the outro
[01:03:51.640 --> 01:03:52.760]  Goodbye
