[00:00.000 --> 00:04.920]  Does it ever feel like you're a marketing professional just speaking into the void?
[01:02:53.720 --> 01:02:56.240]  I can't wait to reveal it and do stuff with it.
[01:02:56.600 --> 01:03:00.980]  But I feel like the actual acquiring part was the least eventful thing
[01:03:00.980 --> 01:03:02.300]  because nobody else wanted it.
[01:03:02.720 --> 01:03:03.080]  Yeah.
[01:03:03.440 --> 01:03:04.020]  It's crazy.
[01:03:04.020 --> 01:03:07.420]  So the truckers came and just brought it to my house.
[01:03:07.700 --> 01:03:11.060]  Also, to get this thing to my house has been a fiasco
[01:03:11.060 --> 01:03:12.400]  because Andrew set up all the shipping.
[01:03:12.580 --> 01:03:14.960]  So the guy who called me from LA was like,
[01:03:15.040 --> 01:03:15.860]  Hey, what's going on, Andrew?
[01:03:16.080 --> 01:03:17.320]  Where are we shipping this thing?
[01:03:17.400 --> 01:03:18.900]  And I was like, Yeah, that's me. I'm Andrew.
[01:03:19.220 --> 01:03:24.380]  So for the last week, I've been Andrew on like a dozen different calls.
[01:03:24.860 --> 01:03:27.740]  I just didn't because it feels like it's going to be one of those things
[01:03:27.740 --> 01:03:29.540]  where they're like, Yeah, but the paperwork says Andrew.
[01:03:29.880 --> 01:03:30.880]  Why even bother?
[01:03:31.260 --> 01:03:33.360]  But it shouldn't, which is weird.
[01:03:33.360 --> 01:03:34.880]  Everything is listed as you.
[01:03:35.140 --> 01:03:36.800]  Beats me. Beats me.
[01:03:37.060 --> 01:03:38.220]  So he just called me Andrew.
[01:03:38.340 --> 01:03:38.960]  I said, Absolutely.
[01:03:39.200 --> 01:03:42.340]  So I've been Andrew a dozen times with three different companies.
[01:03:43.340 --> 01:03:44.660]  The truckers came today and they're like,
[01:03:44.680 --> 01:03:45.640]  Hey, what's going on, Andrew?
[01:03:45.800 --> 01:03:47.000]  Where are we putting this thing?
[01:03:47.040 --> 01:03:48.200]  And I'm like, Oh, right here in the garage.
[01:03:48.360 --> 01:03:49.900]  And they wheel it in.
[01:03:49.940 --> 01:03:51.260]  They're like, Oh, help us move this.
[01:03:51.340 --> 01:03:52.600]  We tilt it, we put it in, whatever.
[01:03:52.740 --> 01:03:53.440]  It's a big thing.
[01:03:53.760 --> 01:03:55.400]  And they're like, What is this?
[01:03:55.440 --> 01:03:56.560]  And I explained it to them.
[01:03:56.620 --> 01:03:58.900]  And one guy just went, For real?
[01:03:59.540 --> 01:04:00.560]  Like, Really, really?
[01:04:00.760 --> 01:04:01.460]  And I went, Yeah.
[01:04:01.460 --> 01:04:03.780]  And he's like, I don't...
[01:04:03.780 --> 01:04:08.600]  I didn't know that that's something that they were selling or getting rid of.
[01:04:08.700 --> 01:04:09.460]  And I went, I don't...
[01:04:10.040 --> 01:04:10.920]  This is it, man.
[01:04:11.020 --> 01:04:11.820]  This is the thing.
[01:04:12.240 --> 01:04:13.620]  And he was really flummoxed.
[01:04:13.620 --> 01:04:14.400]  You could have made a profit right there.
[01:04:14.840 --> 01:04:15.080]  Yeah.
[01:04:15.200 --> 01:04:15.560]  Oh, yeah.
[01:04:15.900 --> 01:04:17.820]  We should have set it up and used it.
[01:04:20.560 --> 01:04:22.620]  Charge people 50 bucks to use it once.
[01:04:23.060 --> 01:04:23.260]  Yep.
[01:04:23.380 --> 01:04:24.480]  But it's there.
[01:04:24.560 --> 01:04:25.340]  It's fully intact.
[01:04:25.460 --> 01:04:26.460]  It's tall as shit.
[01:04:26.560 --> 01:04:27.720]  But it is on a pallet.
[01:04:28.120 --> 01:04:31.140]  So, you know, there's six inches or whatever.
[01:04:31.760 --> 01:04:32.420]  We'll see.
[01:04:32.700 --> 01:04:33.500]  It's a lot.
[01:04:33.760 --> 01:04:35.180]  Did we get the other stuff, too?
[01:04:35.640 --> 01:04:38.100]  I have not seen or received the other thing yet.
[01:04:38.200 --> 01:04:39.440]  This is the only thing that I've received.
[01:04:39.760 --> 01:04:39.780]  Okay.
[01:04:39.800 --> 01:04:40.840]  Because we did get...
[01:04:40.840 --> 01:04:41.920]  We got two separate items.
[01:04:41.940 --> 01:04:42.240]  We did.
[01:04:42.360 --> 01:04:44.040]  I'm not really sweating the other thing so much.
[01:04:44.980 --> 01:04:46.560]  We got two things we can't talk about.
[01:04:47.140 --> 01:04:48.140]  Yeah, two things we can't talk about.
[01:04:48.200 --> 01:04:52.380]  But one thing we can talk about is, Eric, while you were intercepting and dealing with that
[01:04:52.380 --> 01:04:57.840]  very important package, we teed you up for the ultimate Jack photo story.
[01:04:58.920 --> 01:05:00.400]  Oh, did you guys not talk about it?
[01:05:00.400 --> 01:05:03.260]  We didn't want to talk about it without you because it began with you.
[01:05:03.440 --> 01:05:04.340]  Boys, this is...
[01:05:04.340 --> 01:05:05.300]  What a way to end this podcast.
[01:05:05.560 --> 01:05:06.400]  This is great.
[01:05:06.700 --> 01:05:08.460]  We were at Jeff's and we're celebrating.
[01:05:08.740 --> 01:05:14.600]  The drinks are flowing and everyone's having such a gay old time regaling each other with stories.
[01:05:14.740 --> 01:05:18.220]  I'm hanging out with Nick Saldana, Jason Saldana.
[01:05:18.620 --> 01:05:19.360]  Everyone's there.
[01:05:19.540 --> 01:05:20.600]  It's incredible.
[01:05:21.000 --> 01:05:21.800]  Truck boys are there.
[01:05:22.300 --> 01:05:23.640]  Everyone's having a great time.
[01:05:23.720 --> 01:05:27.080]  And then I see Jack and he comes over and he starts talking to me.
[01:05:27.120 --> 01:05:29.840]  And I'm saying, yes, nice to see you.
[01:05:29.840 --> 01:05:30.480]  Very good.
[01:05:30.600 --> 01:05:32.520]  And we talk for a while.
[01:05:32.740 --> 01:05:34.600]  And then he goes, well, hey, what kind of bird do you think?
[01:05:34.620 --> 01:05:35.840]  Hey, Jeff knows birds, right?
[01:05:35.960 --> 01:05:36.500]  And I went, yeah.
[01:05:36.600 --> 01:05:38.260]  And he's like, what kind of bird do you think this is?
[01:05:38.280 --> 01:05:39.440]  And he shows me a picture.
[01:05:40.800 --> 01:05:42.440]  I don't answer him.
[01:05:44.360 --> 01:05:53.020]  It was like my soul leaped out of my body trying to get to Jeff as fast as possible to go,
[01:05:53.200 --> 01:05:58.140]  Jeff, Jack has a question about what kind of bird this is.
[01:05:58.140 --> 01:05:59.720]  Needs a bird identified.
[01:05:59.920 --> 01:06:01.760]  He goes, yeah, it's a weird bird.
[01:06:01.940 --> 01:06:03.420]  I've never seen anything like it before.
[01:06:03.480 --> 01:06:05.360]  A strange exotic bird.
[01:06:05.540 --> 01:06:07.920]  He's never seen anything like it.
[01:06:07.980 --> 01:06:08.280]  Exotic.
[01:06:08.300 --> 01:06:10.120]  And then he shows us a picture.
[01:06:10.880 --> 01:06:11.620]  Shall I post it?
[01:06:12.000 --> 01:06:13.000]  Oh, do you have it?
[01:06:13.240 --> 01:06:13.840]  Gavin has the phone.
[01:06:14.020 --> 01:06:14.840]  Gavin, Gavin got it for me.
[01:06:14.860 --> 01:06:15.760]  Oh my God, yes.
[01:06:16.400 --> 01:06:17.260]  I've been waiting for this.
[01:06:17.360 --> 01:06:21.540]  This is the picture that he shows us of the strange exotic bird.
[01:06:21.840 --> 01:06:22.280]  So it's an exotic bird.
[01:06:22.340 --> 01:06:22.640]  Check it.
[01:06:22.720 --> 01:06:26.520]  If you can't see this picture, you got to look on the YouTube or Patreon feed so you can see it.
[01:06:31.610 --> 01:06:32.370]  Andrew.
[01:06:36.790 --> 01:06:49.150]  For the audience, the phone is of the most bog standard pigeon you will ever see in your entire life.
[01:06:49.410 --> 01:06:53.030]  It is like the picture in the Webster's Dictionary of Pigeons.
[01:06:53.530 --> 01:06:59.730]  Well, we made fun of Jack for like 25 minutes.
[01:06:59.730 --> 01:07:01.470]  He got so frustrated so fast.
[01:07:01.850 --> 01:07:06.630]  But Eric was like every time, every single person at the party, Eric, I went, Hey, Emily, come here.
[01:07:06.730 --> 01:07:07.910]  Come here, take a Jack shoto.
[01:07:09.270 --> 01:07:10.790]  Hey, Jeremy and Megan, come over here.
[01:07:10.970 --> 01:07:11.650]  Jack shoto.
[01:07:11.810 --> 01:07:16.030]  I went through and Eric was like, oh, Gavin, real quick, what's this?
[01:07:16.610 --> 01:07:18.430]  And Jack just shows it to me and I go, pigeon.
[01:07:18.810 --> 01:07:20.110]  And he was just like, God damn it.
[01:07:23.170 --> 01:07:27.990]  But in fairness to him, in fairness to him, it does have a bit of a weird face.
[01:07:27.990 --> 01:07:31.390]  It does. And he just went, well, it has like such a long neck.
[01:07:31.510 --> 01:07:32.710]  And I went, OK.
[01:07:33.210 --> 01:07:34.990]  It can't be a pigeon. Its neck is too long.
[01:07:35.010 --> 01:07:38.810]  I think it's just a junk pigeon. I think it's a pigeon that flew into a window.
[01:07:39.270 --> 01:07:45.510]  He just, he showed us, it's just a party full of people looking at Jack's phone and going, that's a pigeon.
[01:07:45.690 --> 01:07:50.590]  And he gets more and more upset and then looks at Jeff and he goes, I remember this.
[01:07:53.330 --> 01:07:54.710]  I felt so bad.
[01:07:56.370 --> 01:08:05.570]  But you can't just roll up at a party where everybody's having a good time and then say you've got a picture of an exotic bird you've identified on your phone and then show everybody a crow.
[01:08:06.130 --> 01:08:10.170]  It was, it was, oh my God, I couldn't stop calling people.
[01:08:10.330 --> 01:08:15.690]  Every time I made half a second of eye contact with someone, I went, you got, you gotta see this bird.
[01:08:16.090 --> 01:08:17.930]  Check out this exotic bird.
[01:08:18.790 --> 01:08:24.630]  I would like to officially thank Jack for sending me the picture and allowing us to retell this story.
[01:08:24.630 --> 01:08:27.310]  For being the best sport in the world.
[01:08:27.490 --> 01:08:30.070]  And for fucking putting up with us.
[01:08:30.470 --> 01:08:32.830]  For putting up with me for so many years.
[01:08:33.450 --> 01:08:36.510]  I love him so much.
[01:08:37.110 --> 01:08:40.890]  What kind of bird do you think this is? Imagine somebody walking up to you at a party.
[01:08:41.330 --> 01:08:43.570]  What kind of bird do you think this is?
[01:08:43.810 --> 01:08:45.730]  The fuck are you talking about?
[01:08:45.730 --> 01:08:46.990]  Hey, you're a bird guy, right?
[01:08:54.950 --> 01:08:58.570]  Can we just have a shirt with this picture on it?
[01:09:00.950 --> 01:09:09.530]  It's, it's just, it's so crazy how it's just, yeah, his face looks a little weird, but I think it's because of the picture that he took and not the bird.
[01:09:09.530 --> 01:09:16.570]  Can we, can we make a picture? We put this on a shirt and sell it and it just under it, right? What bird?
[01:09:17.350 --> 01:09:17.790]  Question mark?
[01:09:18.850 --> 01:09:24.270]  I googled pigeon because I wanted to see other pigeons just across our homes.
[01:09:24.270 --> 01:09:25.430]  We're gonna cut Jack in on the revenue.
[01:09:26.350 --> 01:09:28.550]  Yeah, we'll split the revenue with him. We'll split the revenue with him.
[01:09:28.550 --> 01:09:34.530]  And it just, it immediately, it defaults typical pigeons and it's just that. It's just...
[01:09:35.910 --> 01:09:44.530]  I wonder if, I wonder if it flew into a window, smashed its beak up and it's just, it can't eat good. And that's why it's maybe a bit skinnier than a normal pigeon.
[01:09:44.950 --> 01:09:48.650]  I think its beak is fine. I think that's just like the coloring above it.
[01:09:48.850 --> 01:09:53.470]  Yeah. It's so funny to avoid all of the other indicators.
[01:09:53.950 --> 01:09:58.490]  Like the, the typical pigeon has that coloring too. Just smaller.
[01:09:58.690 --> 01:10:01.070]  It just looks like it's got like a toenail for a beak.
[01:10:01.070 --> 01:10:04.010]  I can't remember the last time I've laughed that hard.
[01:10:05.790 --> 01:10:08.430]  You and every single person at that party.
[01:10:10.330 --> 01:10:11.790]  For so long.
[01:10:12.090 --> 01:10:20.790]  I just, without skipping a beat, said pigeon. And then his reaction. I almost fell on the floor laughing. I was like, that was it? That was the, that was the bird you didn't know?
[01:10:24.250 --> 01:10:30.090]  And just Jack getting more frustrated and annoyed with every person just made it. It really sealed it.
[01:10:30.090 --> 01:10:31.930]  That was a top five moment for me.
[01:10:32.330 --> 01:10:39.170]  Yeah, it was pretty good. We should wrap this one up, but boy, that was, oh man. There's so much excitement on that one. I loved it. God, I loved it.
[01:10:39.510 --> 01:10:43.830]  That would, that would make a great thumbnail for this episode, but I feel like it kind of gives away what would...
[01:10:43.830 --> 01:10:45.150]  Yeah, yeah, we can.
[01:10:45.450 --> 01:10:48.690]  Yeah, I'll do something. We do need a thumbnail for the episode though. What do we...
[01:10:48.690 --> 01:10:54.490]  What if it's the, it's this picture, but with the pigeon cut out and it's just white where the bird is?
[01:10:54.910 --> 01:10:55.130]  Okay.
[01:10:56.650 --> 01:10:57.630]  Who's that Pokemon?
[01:10:58.590 --> 01:11:07.090]  I saw a fucking YouTube comment on episode 59 that was like, I'm not watching this because of how dog shit this thumbnail is.
[01:11:08.630 --> 01:11:12.510]  It was just that picture of Shin Lim with all the cars looking like a loon thing.
[01:11:13.350 --> 01:11:15.350]  Somebody's like, no, not watching, not listening.
[01:11:15.550 --> 01:11:16.230]  Yeah, really? Yeah.
[01:11:16.330 --> 01:11:17.410]  Okay, thank you.
[01:11:17.650 --> 01:11:21.930]  I thought Shin Lim as the thumbnail was so funny. Just terrible.
[01:11:21.930 --> 01:11:28.750]  I love how the internet, the world went from never judge a book by its cover to the internet becoming only judge a book by its cover.
[01:11:28.890 --> 01:11:29.230]  Yep.
[01:11:30.770 --> 01:11:31.410]  That's it.
[01:11:31.730 --> 01:11:32.110]  That's great.
[01:11:32.550 --> 01:11:32.990]  Yep.
[01:11:33.090 --> 01:11:34.050]  All right, we should wrap this one.
[01:11:34.390 --> 01:11:38.610]  All right, well, thank you very much for listening to another episode of the Regulation Podcast.
[01:11:38.870 --> 01:11:42.150]  We got a bit spaghetti into it. I apologize for that. Didn't mean to.
[01:11:42.430 --> 01:11:49.270]  Probably won't hit the spaghet up next week, but you do want to tune in for episode 62 of the Regulation Podcast next week
[01:11:49.270 --> 01:11:53.370]  because we want to talk with you about a product that we may or may not be making.
[01:11:53.490 --> 01:11:55.390]  We want to get your feedback on it.
[01:11:55.610 --> 01:11:57.850]  So we'll probably talk about that kind of early in the podcast.
[01:11:57.950 --> 01:12:01.930]  And I'm sure we'll have a bunch of other dumb stories and stupid things to regale you with.
[01:12:02.430 --> 01:12:04.210]  Thank you for listening.
[01:12:05.170 --> 01:12:06.050]  Regulation out.
[01:12:06.470 --> 01:12:06.890]  Bye.
[01:12:07.270 --> 01:12:07.610]  Bye.
