[00:00.000 --> 00:03.680]  A massage chair can look extravagant.
[01:19:31.160 --> 01:19:32.960]  It was mostly just a storage room.
[01:19:33.680 --> 01:19:38.300]  So, I don't envision it would be that different in the future as well.
[01:19:38.300 --> 01:19:40.540]  Just from my perspective, just to clarify.
[01:19:40.820 --> 01:19:44.060]  It was originally brought in the context that you guys were swimming.
[01:19:44.500 --> 01:19:46.480]  And then it was like, yeah, we need a place to hang out.
[01:19:46.920 --> 01:19:48.480]  And that was just all I heard about it.
[01:19:48.580 --> 01:19:49.280]  I see, I understand.
[01:19:49.280 --> 01:19:53.420]  So that was my main point of being against it.
[01:19:53.700 --> 01:19:55.100]  So you're saying we shouldn't rent a pool?
[01:19:55.900 --> 01:19:58.340]  No. Unless we have pool content.
[01:19:58.500 --> 01:20:00.680]  Then I fully support the renting of the pool.
[01:20:01.160 --> 01:20:03.040]  Andrew, I completely understand where you're coming from.
[01:20:03.900 --> 01:20:04.480]  I'm excited.
[01:20:05.080 --> 01:20:07.780]  The P.O. Box, if you guys want to send us stuff,
[01:20:08.300 --> 01:20:09.960]  and please be mindful about what you're sending
[01:20:09.960 --> 01:20:12.740]  because you're going to send a bunch of cards for a show that we're not making right now.
[01:20:12.740 --> 01:20:15.900]  Don't send anything food-related because it will...
[01:20:16.260 --> 01:20:18.080]  We don't know how often we're going to check this P.O. Box.
[01:20:18.100 --> 01:20:18.940]  That's going to go bad.
[01:20:19.180 --> 01:20:21.420]  So please just be mindful of what you're sending
[01:20:21.420 --> 01:20:23.660]  because it's for shows we're not making yet and stuff we're not doing.
[01:20:24.080 --> 01:20:26.500]  So please don't feel like you have to utilize this P.O. Box.
[01:20:26.640 --> 01:20:28.200]  But we want to open it up.
[01:20:28.640 --> 01:20:31.980]  It is P.O. Box 13146.
[01:20:31.980 --> 01:20:42.800]  You send that to Care of Regulation Company, 111 East 17th Street, Austin, Texas 78701.
[01:20:43.080 --> 01:20:46.460]  And to be clear, we will not be hanging out in the P.O. Box.
[01:20:47.940 --> 01:20:51.180]  I got the biggest P.O. Box they have, so we could if we wanted to.
[01:20:51.380 --> 01:20:51.560]  Oh.
[01:20:52.560 --> 01:20:53.740]  Now that's a hang.
[01:20:54.680 --> 01:20:56.200]  We're already paying for it. We might as well.
[01:20:56.300 --> 01:20:58.460]  Oh, fuck. I'm paying for it. I need to switch that over to our company.
[01:20:58.840 --> 01:20:59.500]  Yeah, you blew it.
[01:20:59.540 --> 01:21:00.280]  Yeah, you blew it.
[01:21:01.980 --> 01:21:05.340]  But that'll do it. Is there anything else you guys want to cover?
[01:21:05.500 --> 01:21:07.260]  This went a little bit longer than I was anticipating.
[01:21:07.640 --> 01:21:08.400]  No. Yeah, this was great.
[01:21:08.400 --> 01:21:10.000]  I feel like that was a really strong sausage talk.
[01:21:10.260 --> 01:21:15.780]  Why do you think they never dye the outer packaging of sausages to make them more fun for kids?
[01:21:16.240 --> 01:21:18.520]  They're always the translucent, clear ones.
[01:21:18.540 --> 01:21:19.860]  What do you mean?
[01:21:20.280 --> 01:21:20.680]  Like a blue sausage?
[01:21:20.680 --> 01:21:21.840]  You think it's going to be fun?
[01:21:21.840 --> 01:21:23.600]  Imagine a blue and red sausage.
[01:21:24.080 --> 01:21:27.360]  No, I don't want to imagine that. That sounds awful.
[01:21:28.000 --> 01:21:30.680]  What about those Red Hots? Isn't that kind of what they are?
[01:21:31.360 --> 01:21:34.880]  Oh, I just assumed that was from physical red pepper and stuff. Is that a dye?
[01:21:35.380 --> 01:21:36.140]  Oh, I don't know.
[01:21:37.180 --> 01:21:40.260]  I feel like you could easily dye the sausage casings.
[01:21:40.880 --> 01:21:43.560]  Now, if you add white, you get red, white, and blue. I'm all about that.
[01:21:44.180 --> 01:21:44.520]  Patriotic.
[01:21:45.420 --> 01:21:46.280]  What the fuck?
[01:21:46.760 --> 01:21:47.660]  What the fuck?
[01:21:47.760 --> 01:21:49.060]  You think this is more fun?
[01:21:49.800 --> 01:21:50.360]  Oh, my God.
[01:21:51.000 --> 01:21:52.000]  This is worse!
[01:21:52.400 --> 01:21:53.260]  Now, that looks great.
[01:21:53.420 --> 01:21:55.740]  That looks like I'm getting my five a day, even though I'm not.
[01:21:58.180 --> 01:22:00.980]  Is that a British thing? You get five sausages a day?
[01:22:01.040 --> 01:22:01.300]  What do you mean?
[01:22:01.460 --> 01:22:02.400]  Five veg a day.
[01:22:02.540 --> 01:22:04.860]  Five a day keeps the doctor away.
[01:22:05.080 --> 01:22:05.700]  That's right.
[01:22:06.140 --> 01:22:06.740]  Never heard that.
[01:22:06.820 --> 01:22:07.360]  That's what they say.
[01:22:08.880 --> 01:22:10.380]  It's a thing from when we were kids.
[01:22:10.720 --> 01:22:11.840]  That looks awesome.
[01:22:12.420 --> 01:22:13.740]  No, it doesn't.
[01:22:14.560 --> 01:22:14.920]  That's awful.
[01:22:14.920 --> 01:22:16.920]  What are you talking about? What's not to like about that?
[01:22:17.260 --> 01:22:17.920]  The gradient?
[01:22:18.220 --> 01:22:18.880]  Green? Purple?
[01:22:18.880 --> 01:22:24.740]  You know those runs where they get dye thrown at them or whatever? It looks like those sausages went through those.
[01:22:24.740 --> 01:22:25.960]  They've all been on a fun run.
[01:22:26.960 --> 01:22:27.800]  Yeah, exactly.
[01:22:31.820 --> 01:22:32.800]  Oh, man.
[01:22:32.960 --> 01:22:34.280]  Well, this has been a lot of fun.
[01:22:34.440 --> 01:22:36.100]  Yeah, this has been a great sausage talk.
[01:22:36.260 --> 01:22:36.880]  This is really great.
[01:22:37.380 --> 01:22:39.380]  Being able to recap our business stuff.
[01:22:39.520 --> 01:22:43.200]  And I'm so beyond thankful for the community support and all that.
[01:22:43.280 --> 01:22:45.220]  I'm incredibly thankful for all of you guys.
[01:22:45.280 --> 01:22:46.860]  You make this so much fun.
[01:22:48.080 --> 01:22:49.060]  Shut up, Neruna.
[01:22:49.620 --> 01:22:51.040]  No, fuck you.
[01:22:51.320 --> 01:22:52.280]  Yeah, get him.
[01:22:52.700 --> 01:22:53.360]  Yeah, get him.
[01:22:54.740 --> 01:22:56.800]  I'm genuinely excited about Monday meetings.
[01:22:57.360 --> 01:22:58.160]  I know.
[01:22:58.700 --> 01:23:01.660]  Just to be able to sync up if we haven't talked in a few days, it's great.
[01:23:02.120 --> 01:23:06.600]  Oh, hey, can I give one piece of advice to the rest of Regulation Company while I have you guys here?
[01:23:06.980 --> 01:23:07.740]  Before we end.
[01:23:08.160 --> 01:23:09.060]  Don't go on vacation.
[01:23:09.820 --> 01:23:10.680]  You'll be miserable.
[01:23:10.860 --> 01:23:11.780]  You'll miss it so much.
[01:23:12.140 --> 01:23:12.560]  It's a FOMO.
[01:23:12.780 --> 01:23:13.160]  Just stay here.
[01:23:13.440 --> 01:23:14.480]  Vacation in your bedroom.
[01:23:14.900 --> 01:23:16.080]  The FOMO is real.
[01:23:16.200 --> 01:23:16.960]  And I don't get FOMO.
[01:23:17.280 --> 01:23:18.480]  It's a new experience for me.
[01:23:18.600 --> 01:23:19.100]  It's not cool.
[01:23:20.200 --> 01:23:23.180]  Wait until you see these heists.
[01:23:23.980 --> 01:23:26.620]  Wow, these guys are almost done with this one.
[01:23:26.700 --> 01:23:27.840]  They're going to beat it in one.
[01:23:28.240 --> 01:23:30.320]  And then you realize you're halfway through the video.
[01:23:32.620 --> 01:23:33.400]  Yeah, Gavin.
[01:23:33.520 --> 01:23:34.280]  We love you, Nick.
[01:23:40.300 --> 01:23:41.040]  I'm sorry, Andrew.
[01:23:41.080 --> 01:23:41.560]  I cut you off.
[01:23:41.740 --> 01:23:42.140]  Continue.
[01:23:43.800 --> 01:23:44.600]  No, listen.
[01:23:45.220 --> 01:23:46.420]  I'm done blowing you guys.
[01:23:46.680 --> 01:23:47.660]  It's a lot of fun.
[01:23:48.280 --> 01:23:49.220]  I love you guys.
[01:23:50.160 --> 01:23:51.000]  You can move on.
[01:23:52.560 --> 01:23:56.920]  Well, guys, if you want to send in your sausage talk questions for our next one, you can.
[01:23:56.960 --> 01:23:58.320]  Did you just say sausage talk?
[01:23:59.960 --> 01:24:00.620]  Sausage talk?
[01:24:00.840 --> 01:24:01.280]  What did I say?
[01:24:01.400 --> 01:24:02.300]  Did I say sausage talk?
[01:24:02.660 --> 01:24:02.840]  Sausage talk.
[01:24:02.940 --> 01:24:11.060]  Well, if you want to send your questions in for sausage talk or sausage talk, either one, you can go to patreon.com slash the regulation pod.
[01:24:11.080 --> 01:24:15.520]  Or you can go to, for some reason, regulatrion.com.
[01:24:16.780 --> 01:24:20.020]  I can't wait to make my compilation of Regulatrion.
[01:24:22.220 --> 01:24:23.760]  You can send in your questions.
[01:24:23.920 --> 01:24:24.840]  Those are really great questions.
[01:24:24.960 --> 01:24:25.680]  We had a lot of repeats.
[01:24:25.840 --> 01:24:27.980]  Those are the ones that we selected, but those are fantastic questions.
[01:24:28.300 --> 01:24:29.760]  Thank you guys so much for your support.
[01:24:29.900 --> 01:24:36.020]  Thank you for being here for us and listening to us sort of just ramble and prattle about whatever all this stuff was.
[01:24:36.360 --> 01:24:39.000]  Any final thoughts for the folks listening at home, guys?
[01:24:39.740 --> 01:24:40.320]  Just thank you.
[01:24:40.620 --> 01:24:41.680]  Spay and neuter your pets.
[01:24:42.060 --> 01:24:42.820]  Oh, shit.
[01:24:43.100 --> 01:24:43.600]  Thank you.
[01:24:44.060 --> 01:24:44.520]  Thank you.
[01:24:44.560 --> 01:24:44.800]  Love you.
[01:24:45.760 --> 01:24:46.120]  Bye.
